StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,QB,Q1,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,opp,gc,term,Q_TotalDuration
4/28/2022 23:32,4/28/2022 23:43,100,633,TRUE,4/28/2022 23:43,"About $1,500",40,Male,Black or African American,Yes,High school diploma or GED,Not a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Agree,Disagree,Very unlikely,Unlikely,Very unlikely,Unlikely,Very unlikely,Disagree,Strongly disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,633
4/28/2022 23:48,4/28/2022 23:48,100,29,TRUE,4/28/2022 23:48,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,29
4/28/2022 23:42,4/28/2022 23:50,100,489,TRUE,4/28/2022 23:50,"About $1,500",40,Male,Black or African American,No,Some college,Somewhat of a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Agree,Strongly agree,Agree,No,No,No,0,0,0,0,0,0,0,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,Disagree,Agree,Unlikely,Very unlikely,Unlikely,Likely,Unlikely,Agree,Strongly agree,Agree,Strongly agree,Agree,Qual2726-0413ScottGenpopBS,1,,489
4/28/2022 23:46,4/28/2022 23:50,100,284,TRUE,4/28/2022 23:50,"About $1,500",35,Male,Black or African American,Yes,Technical or associate degree,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Agree,Strongly agree,Disagree,No,,,0,0,0,0,1,1,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Likely,Very unlikely,Unlikely,Very unlikely,Very unlikely,Agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,284
4/28/2022 22:33,4/28/2022 23:51,100,4668,TRUE,4/28/2022 23:51,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,4668
4/28/2022 23:53,4/28/2022 23:54,100,48,TRUE,4/28/2022 23:54,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,48
4/28/2022 23:56,4/29/2022 0:00,100,253,TRUE,4/29/2022 0:00,"About $1,500",37,Female,Black or African American,No,Master's or law degree (JD or LLM),Somewhat of a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Not a problem,Serious problem,Serious problem,Serious problem,Disagree,Agree,Disagree,No,No,No,0,0,3,0,0,0,0,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Likely,Likely,Unlikely,Likely,Likely,Agree,Disagree,Disagree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,253
4/28/2022 23:59,4/29/2022 0:01,100,105,TRUE,4/29/2022 0:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,105
4/29/2022 0:01,4/29/2022 0:02,100,17,TRUE,4/29/2022 0:02,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,17
4/28/2022 1:26,4/29/2022 0:04,100,81457,TRUE,4/29/2022 0:04,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,81457
4/29/2022 0:07,4/29/2022 0:08,100,50,TRUE,4/29/2022 0:08,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,50
4/29/2022 0:20,4/29/2022 0:21,100,27,TRUE,4/29/2022 0:21,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,27
4/29/2022 0:24,4/29/2022 0:25,100,54,TRUE,4/29/2022 0:25,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,54
4/29/2022 0:19,4/29/2022 0:27,100,481,TRUE,4/29/2022 0:27,"About $1,500",33,Male,Black or African American,No,High school diploma or GED,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Likely,Very likely,Likely,Likely,Likely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,481
4/29/2022 0:30,4/29/2022 0:31,100,74,TRUE,4/29/2022 0:31,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,74
4/29/2022 0:31,4/29/2022 0:31,100,17,TRUE,4/29/2022 0:31,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,17
4/29/2022 0:32,4/29/2022 0:32,100,14,TRUE,4/29/2022 0:32,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
4/29/2022 0:35,4/29/2022 0:35,100,35,TRUE,4/29/2022 0:35,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,35
4/29/2022 0:35,4/29/2022 0:35,100,32,TRUE,4/29/2022 0:35,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,32
4/29/2022 0:50,4/29/2022 0:50,100,13,TRUE,4/29/2022 0:50,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
4/29/2022 0:52,4/29/2022 0:53,100,67,TRUE,4/29/2022 0:53,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,67
4/29/2022 0:55,4/29/2022 1:03,100,466,TRUE,4/29/2022 1:03,"About $1,500",73,Male,Black or African American,No,Some college,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Likely,Likely,Likely,Likely,Unlikely,Agree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,466
4/29/2022 1:04,4/29/2022 1:04,100,28,TRUE,4/29/2022 1:04,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,28
4/29/2022 1:09,4/29/2022 1:09,100,21,TRUE,4/29/2022 1:09,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
4/29/2022 1:10,4/29/2022 1:11,100,34,TRUE,4/29/2022 1:11,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,34
4/29/2022 1:12,4/29/2022 1:15,100,200,TRUE,4/29/2022 1:15,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,200
4/28/2022 20:55,4/29/2022 1:17,100,15750,TRUE,4/29/2022 1:17,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,15750
4/29/2022 1:21,4/29/2022 1:22,100,66,TRUE,4/29/2022 1:22,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,66
4/29/2022 1:21,4/29/2022 1:22,100,35,TRUE,4/29/2022 1:22,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,35
4/29/2022 1:23,4/29/2022 1:25,100,125,TRUE,4/29/2022 1:25,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,125
4/29/2022 1:23,4/29/2022 1:38,100,889,TRUE,4/29/2022 1:38,"About $1,500",64,Female,Black or African American,No,Bachelor's degree,Not a problem,,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Strongly agree,Strongly disagree,No,No,,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Very likely,Very likely,Very likely,Very likely,Very likely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,889
4/29/2022 1:43,4/29/2022 1:43,100,15,TRUE,4/29/2022 1:43,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,15
4/29/2022 1:43,4/29/2022 1:43,100,24,TRUE,4/29/2022 1:43,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,24
4/29/2022 1:46,4/29/2022 1:56,100,633,TRUE,4/29/2022 1:56,"About $1,500",36,,Black or African American,No,Master's or law degree (JD or LLM),Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Agree,Agree,Agree,No,No,Yes,0,0,0,0,0,0,0,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Likely,Likely,Very likely,Unlikely,Very likely,Strongly agree,Agree,Strongly agree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,633
4/29/2022 2:06,4/29/2022 2:06,100,19,TRUE,4/29/2022 2:06,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
4/29/2022 2:28,4/29/2022 2:28,100,11,TRUE,4/29/2022 2:28,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
4/29/2022 2:30,4/29/2022 2:31,100,47,TRUE,4/29/2022 2:31,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,47
4/29/2022 2:16,4/29/2022 2:32,100,954,TRUE,4/29/2022 2:32,"About $1,500",36,Male,Black or African American,No,Some college,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Likely,Likely,Likely,Likely,Likely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,954
4/29/2022 2:38,4/29/2022 2:40,100,125,TRUE,4/29/2022 2:40,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,125
4/29/2022 2:45,4/29/2022 2:46,100,66,TRUE,4/29/2022 2:46,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,66
4/29/2022 2:46,4/29/2022 2:46,100,29,TRUE,4/29/2022 2:46,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,29
4/29/2022 2:50,4/29/2022 2:51,100,85,TRUE,4/29/2022 2:51,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,85
4/29/2022 2:48,4/29/2022 2:53,100,308,TRUE,4/29/2022 2:53,"About $1,500",44,Male,Black or African American,No,Master's or law degree (JD or LLM),Not a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Disagree,Agree,Agree,Yes,Yes,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Likely,Very likely,Very likely,Very likely,Likely,Agree,Disagree,Disagree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,308
4/29/2022 2:49,4/29/2022 2:55,100,368,TRUE,4/29/2022 2:55,"About $1,500",39,Male,Black or African American,No,High school diploma or GED,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Not a problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Not a problem,Disagree,Disagree,Disagree,No,No,No,0,0,2,0,0,0,0,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Likely,Likely,Very likely,Likely,Likely,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,368
4/29/2022 2:52,4/29/2022 2:56,100,240,TRUE,4/29/2022 2:56,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,240
4/29/2022 2:50,4/29/2022 2:58,100,446,TRUE,4/29/2022 2:58,"About $1,500",63,Female,Black or African American,No,Some college,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Disagree,Strongly agree,Disagree,Yes,Yes,Yes,0,0,0,0,0,0,0,Disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Likely,Very likely,Unlikely,Unlikely,Likely,Agree,Agree,Agree,Strongly disagree,Agree,Qual2726-0413ScottGenpopBS,1,,446
4/29/2022 3:03,4/29/2022 3:05,100,117,TRUE,4/29/2022 3:05,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,117
4/29/2022 3:05,4/29/2022 3:09,100,252,TRUE,4/29/2022 3:09,"About $1,500",18,Male,Black or African American,No,Some college,Serious problem,Not a problem,Serious problem,Serious problem,Not a problem,Not a problem,Not a problem,Serious problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Agree,Agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Agree,Agree,Agree,Very unlikely,Very unlikely,Unlikely,Very unlikely,Very unlikely,Agree,Agree,Agree,Disagree,Agree,Qual2726-0413ScottGenpopBS,1,,252
4/29/2022 3:10,4/29/2022 3:10,100,13,TRUE,4/29/2022 3:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
4/29/2022 3:00,4/29/2022 3:11,100,674,TRUE,4/29/2022 3:11,"About $1,500",64,Female,Black or African American,No,Master's or law degree (JD or LLM),Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Disagree,Agree,Disagree,No,,Yes,0,0,0,0,0,0,0,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Unlikely,Likely,Likely,Likely,Unlikely,Agree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,674
4/29/2022 3:10,4/29/2022 3:12,100,75,TRUE,4/29/2022 3:12,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,75
4/29/2022 2:53,4/29/2022 2:59,100,358,TRUE,4/29/2022 3:14,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,358
4/29/2022 3:20,4/29/2022 3:20,100,30,TRUE,4/29/2022 3:20,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,30
4/29/2022 3:21,4/29/2022 3:22,100,90,TRUE,4/29/2022 3:22,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,90
4/29/2022 3:19,4/29/2022 3:23,100,202,TRUE,4/29/2022 3:23,"About $1,500",25,Male,Black or African American,No,High school diploma or GED,Somewhat of a problem,Serious problem,Serious problem,Not a problem,Not a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Serious problem,Agree,Strongly agree,Agree,No,Yes,Yes,0,0,3,0,0,2,0,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Likely,Very likely,Likely,Very likely,Likely,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Qual2726-0413ScottGenpopBS,1,,202
4/29/2022 3:21,4/29/2022 3:25,100,233,TRUE,4/29/2022 3:25,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,233
4/29/2022 3:25,4/29/2022 3:26,100,25,TRUE,4/29/2022 3:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,25
4/29/2022 3:27,4/29/2022 3:27,100,20,TRUE,4/29/2022 3:27,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,20
4/29/2022 3:24,4/29/2022 3:31,100,376,TRUE,4/29/2022 3:31,"About $1,500",74,Male,Black or African American,No,Bachelor's degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Unlikely,Unlikely,Unlikely,Unlikely,Very likely,Disagree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,376
4/29/2022 3:22,4/29/2022 3:33,100,663,TRUE,4/29/2022 3:33,"About $1,500",34,Male,Black or African American,No,Technical or associate degree,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Not a problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Agree,Strongly agree,Disagree,No,No,No,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Disagree,Agree,Disagree,Likely,Likely,Likely,Unlikely,Unlikely,Agree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,663
4/29/2022 3:44,4/29/2022 3:46,100,112,TRUE,4/29/2022 3:46,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,112
4/28/2022 11:31,4/29/2022 3:51,100,58836,TRUE,4/29/2022 3:51,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,58836
4/29/2022 3:58,4/29/2022 4:05,100,434,TRUE,4/29/2022 4:05,"About $1,500",36,Male,Black or African American,No,Bachelor's degree,Somewhat of a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Strongly disagree,Strongly agree,Agree,Yes,Yes,Yes,0,1,0,1,0,0,1,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,Unlikely,Very unlikely,Very unlikely,Unlikely,Very unlikely,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,434
4/29/2022 4:06,4/29/2022 4:06,100,22,TRUE,4/29/2022 4:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,22
4/29/2022 4:11,4/29/2022 4:12,100,68,TRUE,4/29/2022 4:12,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,68
4/29/2022 4:12,4/29/2022 4:13,100,69,TRUE,4/29/2022 4:13,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,69
4/29/2022 4:11,4/29/2022 4:18,100,442,TRUE,4/29/2022 4:18,"About $1,500",38,Female,Black or African American,No,Some college,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Disagree,Agree,Disagree,No,No,No,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,,Unlikely,Likely,Likely,Likely,Unlikely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,442
4/29/2022 4:17,4/29/2022 4:28,100,665,TRUE,4/29/2022 4:28,"About $1,500",41,Female,Black or African American,No,Bachelor's degree,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Strongly agree,Agree,No,,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Very likely,Very likely,Very likely,Very likely,Very likely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,665
4/29/2022 4:28,4/29/2022 4:29,100,29,TRUE,4/29/2022 4:29,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,29
4/29/2022 4:22,4/29/2022 4:30,100,529,TRUE,4/29/2022 4:30,"About $1,500",66,Male,Black or African American,No,Bachelor's degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Unlikely,Unlikely,Unlikely,Unlikely,Unlikely,Agree,Agree,Agree,Disagree,Agree,Qual2726-0413ScottGenpopBS,1,,529
4/29/2022 4:30,4/29/2022 4:32,100,74,TRUE,4/29/2022 4:32,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,74
4/29/2022 4:32,4/29/2022 4:32,100,51,TRUE,4/29/2022 4:33,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,51
